prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
HARP,1863,2012-07-12 08:00:00,2012-07-13 08:00:00,False,,0.0,1554.821045,2.728932e+21,20.756,3.197
HARP,4698,2014-10-20 14:24:00,2014-10-21 14:24:00,True,C4.0|C6.5|C3.4|M8.7|M2.7|X1.6,117.6,25231.71875,1.109267e+23,36.999,5.382
HARP,4698,2014-10-20 16:00:00,2014-10-21 16:00:00,True,C4.0|C6.5|C3.4|M8.7|M2.7|X1.6,105.9,25337.150391,1.147216e+23,37.852,5.416
HARP,4698,2014-10-20 17:36:00,2014-10-21 17:36:00,True,C4.0|C6.5|C3.4|M8.7|M2.7|X1.6,60.9,25566.8125,1.180255e+23,38.592,5.443
HARP,4698,2014-10-20 19:12:00,2014-10-21 19:12:00,True,C6.5|C3.4|M8.7|M2.7|X1.6,44.7,25875.71875,1.202222e+23,38.879,5.446
HARP,4698,2014-10-20 20:48:00,2014-10-21 20:48:00,True,C3.4|M8.7|M2.7|X1.6,34.2,26083.306641,1.213525e+23,39.075,5.429
HARP,4698,2014-10-20 22:24:00,2014-10-21 22:24:00,True,M8.7|M2.7|X1.6,37.6,26159.119141,1.214668e+23,39.104,5.446
HARP,4698,2014-10-21 00:00:00,2014-10-22 00:00:00,True,M8.7|M2.7|X1.6,25.6,26257.304688,1.219134e+23,39.082,5.448
HARP,4698,2014-10-21 01:36:00,2014-10-22 01:36:00,True,M2.7|X1.6,112.6,26330.761719,1.232788e+23,39.602,5.476
HARP,4698,2014-10-21 03:12:00,2014-10-22 03:12:00,True,M2.7|X1.6,112.6,26388.710938,1.252256e+23,40.374,5.465
HARP,4698,2014-10-21 04:48:00,2014-10-22 04:48:00,True,M2.7|X1.6|C3.7,112.6,26495.759766,1.263912e+23,40.827,5.475
HARP,4698,2014-10-21 06:24:00,2014-10-22 06:24:00,True,X1.6|C3.7,133.9,26642.550781,1.264969e+23,40.645,5.442
HARP,4698,2014-10-21 08:00:00,2014-10-22 08:00:00,True,X1.6|C3.7,131.0,26759.488281,1.257286e+23,40.407,5.409
HARP,4698,2014-10-21 09:36:00,2014-10-22 09:36:00,True,X1.6|C3.7,127.9,26960.091797,1.243612e+23,40.016,5.405
HARP,4698,2014-10-21 11:12:00,2014-10-22 11:12:00,True,X1.6|C3.7|M1.1,127.9,27058.925781,1.233676e+23,39.825,5.406
HARP,4698,2014-10-21 12:48:00,2014-10-22 12:48:00,True,X1.6|C3.7|M1.1,127.9,27158.859375,1.243527e+23,39.993,5.406
HARP,4698,2014-10-22 22:24:00,2014-10-23 22:24:00,True,C4.2|C3.4|C3.6|M4.0|C3.6|C5.1|X3.1,28.5,28583.769531,1.381912e+23,41.316,5.395
HARP,4698,2014-10-23 16:00:00,2014-10-24 16:00:00,True,X3.1|C4.4|C9.2|C4.6|C3.2|C5.1|C9.7,69.1,28863.099609,1.402824e+23,40.752,5.364
HARP,4698,2014-10-23 17:36:00,2014-10-24 17:36:00,True,X3.1|C4.4|C9.2|C4.6|C3.2|C5.1|C9.7|X1.0,69.1,28954.832031,1.412556e+23,40.657,5.366
HARP,4698,2014-10-23 19:12:00,2014-10-24 19:12:00,True,X3.1|C4.4|C9.2|C4.6|C3.2|C5.1|C9.7|X1.0,59.9,29042.597656,1.410976e+23,40.359,5.414
HARP,4698,2014-10-23 20:48:00,2014-10-24 20:48:00,True,X3.1|C4.4|C9.2|C4.6|C3.2|C5.1|C9.7|X1.0,59.9,29084.617188,1.395157e+23,39.472,5.378
HARP,4698,2014-10-23 22:24:00,2014-10-24 22:24:00,True,C4.4|C9.2|C4.6|C3.2|C5.1|C9.7|X1.0,369.9,29185.4375,1.377752e+23,38.74,5.333
HARP,4698,2014-10-24 01:36:00,2014-10-25 01:36:00,True,C4.4|C9.2|C4.6|C3.2|C5.1|C9.7|X1.0|C8.4|C3.1,369.9,29155.375,1.386175e+23,38.752,5.37
HARP,4698,2014-10-24 03:12:00,2014-10-25 03:12:00,True,C4.4|C9.2|C4.6|C3.2|C5.1|C9.7|X1.0|C8.4|C3.1,362.3,29143.986328,1.405437e+23,39.361,5.455
HARP,4698,2014-10-24 04:48:00,2014-10-25 04:48:00,True,C9.2|C4.6|C3.2|C5.1|C9.7|X1.0|C8.4|C3.1,363.1,29232.357422,1.418265e+23,39.412,5.489
HARP,4698,2014-10-24 06:24:00,2014-10-25 06:24:00,True,C9.2|C4.6|C3.2|C5.1|C9.7|X1.0|C8.4|C3.1|C2.8|C4.0|C9.5,363.1,29342.466797,1.42206e+23,39.016,5.429
HARP,4698,2014-10-24 08:00:00,2014-10-25 08:00:00,True,C4.6|C3.2|C5.1|C9.7|X1.0|C8.4|C3.1|C2.8|C4.0|C9.5,332.3,29464.916016,1.415327e+23,38.511,5.429
HARP,4698,2014-10-24 09:36:00,2014-10-25 09:36:00,True,C4.6|C3.2|C5.1|C9.7|X1.0|C8.4|C3.1|C2.8|C4.0|C9.5,332.3,29411.189453,1.399746e+23,38.082,5.461
HARP,4698,2014-10-24 11:12:00,2014-10-25 11:12:00,True,C3.2|C5.1|C9.7|X1.0|C8.4|C3.1|C2.8|C4.0|C9.5|X2.0,333.3,29370.015625,1.384503e+23,37.811,5.463
HARP,4698,2014-10-24 12:48:00,2014-10-25 12:48:00,True,C5.1|C9.7|X1.0|C8.4|C3.1|C2.8|C4.0|C9.5|X2.0,336.5,29316.466797,1.382004e+23,37.598,5.413
HARP,4698,2014-10-24 14:24:00,2014-10-25 14:24:00,True,C5.1|C9.7|X1.0|C8.4|C3.1|C2.8|C4.0|C9.5|X2.0|C9.2,336.5,29169.605469,1.391549e+23,37.621,5.467
HARP,4698,2014-10-24 16:00:00,2014-10-25 16:00:00,True,X1.0|C8.4|C3.1|C2.8|C4.0|C9.5|X2.0|C9.2|C5.2,346.2,28957.037109,1.399582e+23,37.608,5.48
HARP,4698,2014-10-24 17:36:00,2014-10-25 17:36:00,True,C8.4|C3.1|C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0,446.2,28775.640625,1.400685e+23,37.532,5.479
HARP,4698,2014-10-24 19:12:00,2014-10-25 19:12:00,True,C8.4|C3.1|C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9,446.2,28595.318359,1.391332e+23,37.064,5.447
HARP,4698,2014-10-24 20:48:00,2014-10-25 20:48:00,True,C8.4|C3.1|C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4,446.2,28394.25,1.366859e+23,36.226,5.398
HARP,4698,2014-10-24 22:24:00,2014-10-25 22:24:00,True,C8.4|C3.1|C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3,136.2,28142.324219,1.344391e+23,35.712,5.369
HARP,4698,2014-10-25 00:00:00,2014-10-26 00:00:00,True,C3.1|C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3,144.6,28007.164062,1.333111e+23,35.17,5.32
HARP,4698,2014-10-25 01:36:00,2014-10-26 01:36:00,True,C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1,147.7,27903.154297,1.338367e+23,35.227,5.33
HARP,4698,2014-10-25 03:12:00,2014-10-26 03:12:00,True,C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0,147.7,27849.490234,1.35424e+23,35.391,5.414
HARP,4698,2014-10-25 04:48:00,2014-10-26 04:48:00,True,C2.8|C4.0|C9.5|X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0|M1.3,143.3,27676.853516,1.358856e+23,35.461,5.429
HARP,4698,2014-10-25 06:24:00,2014-10-26 06:24:00,True,X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0|M1.3|C3.4|C4.9,159.6,27496.279297,1.354108e+23,35.231,5.479
HARP,4698,2014-10-25 08:00:00,2014-10-26 08:00:00,True,X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0|M1.3|C3.4|C4.9|C9.6|C9.6,150.4,27341.982422,1.342603e+23,34.739,5.456
HARP,4698,2014-10-25 09:36:00,2014-10-26 09:36:00,True,X2.0|C9.2|C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0|M1.3|C3.4|C4.9|C9.6|C9.6,150.4,27227.972656,1.324754e+23,34.34,5.479
HARP,4698,2014-10-25 14:24:00,2014-10-26 14:24:00,True,C5.2|M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0|M1.3|C3.4|C4.9|C9.6|C9.6|M6.7|X2.0,351.8,26548.851562,1.299882e+23,33.504,5.476
HARP,4698,2014-10-25 16:00:00,2014-10-26 16:00:00,True,M1.0|C7.8|M4.2|M1.9|M2.4|C8.3|M7.1|M1.0|M1.3|C3.4|C4.9|C9.6|C9.6|M6.7|X2.0,342.2,26275.65625,1.303057e+23,33.484,5.451
