prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
TARP,3645,2000-05-15 11:12:00,2000-05-16 11:12:00,False,,0.0,1603.0,4.161e+21,52.383,0.0
TARP,5346,2001-03-26 16:00:00,2001-03-27 16:00:00,False,,0.0,2397.0,6.617e+21,56.822,2.758
TARP,5346,2001-03-28 09:36:00,2001-03-29 09:36:00,False,,0.0,1318.0,2.697e+21,41.839,2.687
TARP,10956,2004-11-05 16:00:00,2004-11-06 16:00:00,True,C3.6|C4.6|M1.4|C2.4|B7.1|B7.6|C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0,249.6,5409.0,4.419e+22,115.042,5.093
TARP,10956,2004-11-05 17:36:00,2004-11-06 17:36:00,True,M1.4|C2.4|B7.1|B7.6|C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0,241.8,5468.0,4.456e+22,115.82,5.098
TARP,10956,2004-11-05 19:12:00,2004-11-06 19:12:00,True,M1.4|C2.4|B7.1|B7.6|C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0,219.4,5543.0,4.488e+22,117.406,5.153
TARP,10956,2004-11-05 20:48:00,2004-11-06 20:48:00,True,C2.4|B7.1|B7.6|C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0,233.4,5620.0,4.525e+22,118.373,5.142
TARP,10956,2004-11-05 22:24:00,2004-11-06 22:24:00,True,B7.6|C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8,228.7,5734.0,4.554e+22,117.976,5.147
TARP,10956,2004-11-06 00:00:00,2004-11-07 00:00:00,True,C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6,229.4,5817.0,4.557e+22,117.643,5.167
TARP,10956,2004-11-06 01:36:00,2004-11-07 01:36:00,True,C3.2|C4.4|C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6,77.4,5881.0,4.558e+22,117.006,5.174
TARP,10956,2004-11-06 03:12:00,2004-11-07 03:12:00,True,C5.3|C5.1|C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6,49.0,5956.0,4.537e+22,116.168,5.146
TARP,10956,2004-11-06 04:48:00,2004-11-07 04:48:00,True,C1.0|C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6|C7.9,59.4,6062.0,4.525e+22,115.447,5.137
TARP,10956,2004-11-06 06:24:00,2004-11-07 06:24:00,True,C4.1|C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6|C7.9,60.4,6134.0,4.49e+22,113.129,5.05
TARP,10956,2004-11-06 08:00:00,2004-11-07 08:00:00,True,C6.7|B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6|C7.9,62.7,6205.0,4.48e+22,111.067,5.047
TARP,10956,2004-11-06 09:36:00,2004-11-07 09:36:00,True,B8.4|C1.2|C7.0|C2.3|X2.0|C2.8|C1.6|C7.9|C1.8,69.4,6227.0,4.475e+22,110.528,5.071
TARP,10956,2004-11-06 11:12:00,2004-11-07 11:12:00,True,C1.2|C7.0|C2.3|X2.0|C2.8|C1.6|C7.9|C1.8,69.6,6239.0,4.446e+22,108.735,5.015
TARP,10956,2004-11-06 12:48:00,2004-11-07 12:48:00,True,C7.0|C2.3|X2.0|C2.8|C1.6|C7.9|C1.8|B8.2,69.9,6238.0,4.439e+22,110.667,5.092
TARP,10956,2004-11-06 14:24:00,2004-11-07 14:24:00,True,C2.3|X2.0|C2.8|C1.6|C7.9|C1.8|B8.2,76.9,6236.0,4.435e+22,110.335,5.095
TARP,10956,2004-11-08 03:12:00,2004-11-09 03:12:00,True,M8.9|X2.5,41.2,6576.0,3.893e+22,90.572,5.078
TARP,10956,2004-11-08 04:48:00,2004-11-09 04:48:00,True,M8.9|X2.5,33.3,6625.0,3.818e+22,88.375,5.048
TARP,10956,2004-11-08 06:24:00,2004-11-09 06:24:00,True,M8.9|X2.5,33.3,6674.0,3.767e+22,86.108,5.03
TARP,10956,2004-11-08 08:00:00,2004-11-09 08:00:00,True,M8.9|X2.5,33.3,6707.0,3.741e+22,87.469,5.017
TARP,10956,2004-11-08 09:36:00,2004-11-09 09:36:00,True,M8.9|X2.5,31.5,6728.0,3.687e+22,84.796,4.997
TARP,10956,2004-11-08 11:12:00,2004-11-09 11:12:00,True,M8.9|X2.5,31.5,6740.0,3.601e+22,83.46,4.962
TARP,10956,2004-11-08 12:48:00,2004-11-09 12:48:00,True,M8.9|X2.5,31.5,6709.0,3.545e+22,82.547,4.966
TARP,10956,2004-11-08 14:24:00,2004-11-09 14:24:00,True,M8.9|X2.5,30.7,6705.0,3.483e+22,81.311,4.957
TARP,10956,2004-11-08 16:00:00,2004-11-09 16:00:00,True,M8.9|X2.5,0.0,6707.0,3.431e+22,80.675,4.93
TARP,10956,2004-11-08 17:36:00,2004-11-09 17:36:00,True,X2.5,89.0,6695.0,3.366e+22,79.25,4.924
TARP,10956,2004-11-08 19:12:00,2004-11-09 19:12:00,True,X2.5,89.0,6673.0,3.271e+22,77.092,4.877
TARP,10956,2004-11-08 20:48:00,2004-11-09 20:48:00,True,X2.5,89.0,6615.0,3.193e+22,75.64,4.895
TARP,10956,2004-11-08 22:24:00,2004-11-09 22:24:00,True,X2.5,89.0,6563.0,3.078e+22,71.243,4.863
TARP,6936,2002-01-09 12:48:00,2002-01-10 12:48:00,False,,0.0,2540.0,6.514e+21,46.044,0.0
TARP,6936,2002-01-09 19:12:00,2002-01-10 19:12:00,False,,0.0,2444.0,6.493e+21,47.212,0.0
TARP,6936,2002-01-10 01:36:00,2002-01-11 01:36:00,False,,0.0,2595.0,6.748e+21,48.068,0.0
TARP,3843,2000-06-21 08:00:00,2000-06-22 08:00:00,False,,0.0,2022.0,5.921e+21,52.672,2.863
TARP,3843,2000-06-21 09:36:00,2000-06-22 09:36:00,False,,0.0,2091.0,6.063e+21,53.084,2.167
TARP,9858,2003-09-19 08:00:00,2003-09-20 08:00:00,False,,0.0,825.0,1.572e+21,37.582,0.0
TARP,7991,2002-06-24 08:00:00,2002-06-25 08:00:00,False,,0.0,3258.0,1.23e+22,63.289,3.323
TARP,7991,2002-06-29 08:00:00,2002-06-30 08:00:00,False,,0.0,5136.0,1.223e+22,46.692,2.684
TARP,9674,2003-07-29 20:48:00,2003-07-30 20:48:00,False,,0.0,9417.0,2.207e+22,47.032,0.0
TARP,7853,2002-05-31 01:36:00,2002-06-01 01:36:00,False,,0.0,4860.0,1.434e+22,50.586,2.588
TARP,4122,2000-08-15 08:00:00,2000-08-16 08:00:00,False,,0.0,25364.0,9.118e+22,64.63,4.022
TARP,8802,2002-12-03 00:00:00,2002-12-04 00:00:00,False,,0.0,3166.0,9.543e+21,50.204,0.0
TARP,8802,2002-12-03 12:48:00,2002-12-04 12:48:00,False,,0.0,5109.0,1.387e+22,49.704,2.281
TARP,6742,2001-12-14 04:48:00,2001-12-15 04:48:00,False,,0.0,2920.0,1.191e+22,72.501,3.885
TARP,13342,2010-03-28 09:36:00,2010-03-29 09:36:00,False,,0.0,4129.0,2.023e+22,71.75,3.66
TARP,5802,2001-06-21 04:48:00,2001-06-22 04:48:00,True,C6.0|M5.6|X1.2,0.0,1143.0,3.229e+21,49.723,2.821
TARP,5802,2001-06-21 06:24:00,2001-06-22 06:24:00,True,C6.0|M5.6|X1.2|C6.2|M1.3,0.0,1365.0,3.812e+21,51.468,1.959
TARP,5802,2001-06-21 08:00:00,2001-06-22 08:00:00,True,C6.0|M5.6|X1.2|C6.2|M1.3,0.0,1702.0,4.64e+21,51.58,2.603
